gap,date,break_hour,break_time,broken_level,broken_side,contract,direction,extension_pct,extension_pts,first_break_time,gap_minutes,held_all_day,ib1_first_break_side,ib1_first_break_time,ib1_outcome,ib1_range,ib2_break_time,ib2_first_break_side,ib2_outcome,ib2_range,min_distance_pct,min_distance_pts,ratio,second_break_time,side,unbroken_level
2,2023-04-12,10,10:55,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-04-13,11,11:05,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-04-18,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-04-19,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-04-27,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-04-28,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-05-05,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-05-16,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-05-18,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-05-22,19,19:20,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-05-26,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-06-08,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-06-15,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-06-29,10,10:45,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-07-05,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-07-13,11,11:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-07-17,11,11:25,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-07-25,11,11:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-08-02,10,10:45,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-08-03,11,11:15,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-08-09,10,10:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-08-11,11,11:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-08-17,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-08-22,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-08-23,10,10:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-08-24,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-08-29,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-08-31,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-09-01,10,10:55,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-09-05,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-09-13,10,10:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-09-15,10,10:45,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-09-20,10,10:55,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-09-25,11,11:15,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-09-26,12,12:05,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-10-02,11,11:15,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-10-05,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-10-06,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-10-10,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-10-16,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-10-25,11,11:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-11-01,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-11-03,12,12:15,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-11-10,11,11:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-11-14,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-11-20,11,11:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-11-30,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2023-12-05,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-12-07,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-12-08,14,14:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-12-11,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-12-18,11,11:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-12-26,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2023-12-28,13,13:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-01-02,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-01-08,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-01-09,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-01-11,11,11:10,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-02-08,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-02-16,16,16:15,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-02-27,12,12:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-03-01,10,10:55,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-03-05,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-03-13,11,11:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-03-14,15,15:05,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-03-15,12,12:15,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-03-22,12,12:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-04-03,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-04-05,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-04-11,11,11:15,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-04-12,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-04-15,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-04-17,10,10:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-04-19,11,11:15,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-04-23,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-05-08,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-05-14,14,14:10,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-05-15,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-05-23,10,10:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-05-24,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-05-30,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-05-31,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-06-05,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-06-06,14,14:05,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-06-07,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-06-12,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-06-13,12,12:20,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-06-14,13,13:10,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-06-20,12,12:20,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-07-02,10,10:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-07-03,10,10:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-07-05,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-07-11,10,10:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-07-12,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-07-17,11,11:05,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-07-18,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-07-31,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-08-05,11,11:05,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-08-08,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-08-09,11,11:05,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-08-13,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-08-15,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-08-16,12,12:10,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-09-03,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-09-06,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-09-26,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-09-27,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-10-01,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-10-08,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-10-17,14,14:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-10-22,13,13:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-10-23,11,11:10,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-10-28,11,11:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-10-30,15,15:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-10-31,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-11-05,11,11:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-11-07,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-11-08,11,11:55,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-11-11,13,13:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-11-15,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-11-18,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-11-19,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-11-27,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-12-02,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-12-06,13,13:05,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-12-11,11,11:10,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-12-16,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-12-20,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-12-24,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2024-12-27,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2024-12-31,11,11:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-01-02,12,12:25,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-01-03,11,11:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-01-14,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-01-15,14,14:25,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-01-16,11,11:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-01-22,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-02-11,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-02-12,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-02-13,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-02-14,10,10:55,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-02-21,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-02-24,15,15:55,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-02-25,11,11:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-03-10,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-03-12,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-03-13,11,11:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-03-18,11,11:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-03-21,10,10:55,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-03-26,11,11:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-03-28,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-04-04,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-04-09,13,13:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-04-10,11,11:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-04-14,11,11:25,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-04-22,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-04-24,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-04-29,10,10:55,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-05-02,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-05-13,10,10:50,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-05-15,11,11:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-05-19,11,11:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-05-22,15,15:05,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-05-23,11,11:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-05-29,11,11:55,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-06-03,10,10:50,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-06-24,10,10:40,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-07-02,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-07-03,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-07-07,10,10:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-07-18,11,11:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-07-21,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-07-31,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-08-01,14,14:05,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-08-04,12,12:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-08-06,10,10:55,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-08-08,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-08-14,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-08-15,11,11:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-08-19,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-08-20,10,10:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-08-29,10,10:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-09-10,12,12:45,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-09-11,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-09-15,11,11:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-09-16,11,11:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-09-22,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-09-23,11,11:40,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-10-07,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-10-08,11,11:25,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-10-20,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-10-23,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-10-24,12,12:20,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-10-31,11,11:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-11-06,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-11-12,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-11-13,10,10:45,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-11-24,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-12-03,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-12-12,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-12-17,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2025-12-18,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-12-23,11,11:25,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2025-12-31,10,10:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-01-05,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-01-06,12,12:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-01-12,11,11:10,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-01-13,10,10:45,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-01-14,10,10:45,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-01-21,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-01-23,10,10:30,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-01-26,10,10:50,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-01-29,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-02-02,12,12:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-02-03,11,11:50,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-02-04,11,11:00,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-02-12,10,10:35,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-02-25,14,14:00,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-02-26,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
2,2026-03-02,10,10:45,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-03-10,10,10:35,,,,HIGH,,,,,,,,H_ONLY,,,,,,,,,,,
2,2026-03-12,10,10:30,,,,LOW,,,,,,,,L_ONLY,,,,,,,,,,,
3,2021-09-10,,,,,,,,,,,,HIGH,09:30,,19.75,,LOW,L_ONLY,67.25,,,,,,
3,2021-09-13,,,,,,,,,,,,HIGH,09:30,,27.5,,LOW,L_ONLY,200.0,,,,,,
3,2021-09-14,,,,,,,,,,,,HIGH,09:30,,85.25,,LOW,L_ONLY,119.5,,,,,,
3,2021-09-15,,,,,,,,,,,,SAME_BAR,09:30,,25.75,,HIGH,H_ONLY,125.75,,,,,,
3,2021-09-16,,,,,,,,,,,,SAME_BAR,09:30,,27.75,,LOW,BOTH,109.5,,,,,,
3,2021-09-20,,,,,,,,,,,,SAME_BAR,09:30,,53.0,,LOW,L_ONLY,138.0,,,,,,
3,2021-09-21,,,,,,,,,,,,LOW,09:30,,58.0,,LOW,L_ONLY,128.5,,,,,,
3,2021-09-22,,,,,,,,,,,,LOW,09:30,,47.75,,HIGH,H_ONLY,116.75,,,,,,
3,2021-09-27,,,,,,,,,,,,SAME_BAR,09:30,,57.75,,HIGH,H_ONLY,130.5,,,,,,
3,2021-09-28,,,,,,,,,,,,HIGH,09:30,,78.5,,LOW,L_ONLY,201.5,,,,,,
3,2021-09-29,,,,,,,,,,,,LOW,09:30,,48.75,,LOW,L_ONLY,118.75,,,,,,
3,2021-09-30,,,,,,,,,,,,HIGH,09:30,,47.25,,LOW,L_ONLY,74.25,,,,,,
3,2021-10-01,,,,,,,,,,,,LOW,09:30,,58.25,,LOW,BOTH,193.25,,,,,,
3,2021-10-06,,,,,,,,,,,,HIGH,09:30,,47.25,,HIGH,H_ONLY,185.25,,,,,,
3,2021-10-07,,,,,,,,,,,,SAME_BAR,09:30,,65.0,,HIGH,H_ONLY,134.75,,,,,,
3,2021-10-11,,,,,,,,,,,,HIGH,09:30,,55.0,,LOW,L_ONLY,175.25,,,,,,
3,2021-10-14,,,,,,,,,,,,LOW,09:30,,40.25,,HIGH,H_ONLY,103.5,,,,,,
3,2021-10-15,,,,,,,,,,,,LOW,09:30,,41.0,,HIGH,H_ONLY,53.25,,,,,,
3,2021-10-19,,,,,,,,,,,,LOW,09:30,,29.25,,HIGH,H_ONLY,59.75,,,,,,
3,2021-10-20,,,,,,,,,,,,HIGH,09:30,,14.25,,HIGH,BOTH,59.0,,,,,,
3,2021-10-22,,,,,,,,,,,,LOW,09:30,,35.5,,HIGH,BOTH,77.75,,,,,,
3,2021-10-25,,,,,,,,,,,,HIGH,09:30,,32.0,,HIGH,H_ONLY,111.75,,,,,,
3,2021-10-26,,,,,,,,,,,,SAME_BAR,09:30,,20.25,,HIGH,BOTH,118.25,,,,,,
3,2021-10-28,,,,,,,,,,,,HIGH,09:30,,31.75,,HIGH,BOTH,74.5,,,,,,
3,2021-11-01,,,,,,,,,,,,LOW,09:30,,37.5,,HIGH,H_ONLY,100.0,,,,,,
3,2021-11-02,,,,,,,,,,,,SAME_BAR,09:30,,19.5,,HIGH,H_ONLY,104.25,,,,,,
3,2021-11-03,,,,,,,,,,,,SAME_BAR,09:30,,19.75,,HIGH,H_ONLY,62.0,,,,,,
3,2021-11-04,,,,,,,,,,,,LOW,09:30,,21.75,,HIGH,H_ONLY,140.25,,,,,,
3,2021-11-05,,,,,,,,,,,,HIGH,09:30,,90.75,,LOW,L_ONLY,73.75,,,,,,
3,2021-11-08,,,,,,,,,,,,SAME_BAR,09:30,,29.75,,LOW,L_ONLY,76.75,,,,,,
3,2021-11-09,,,,,,,,,,,,HIGH,09:30,,27.75,,LOW,L_ONLY,202.25,,,,,,
3,2021-11-10,,,,,,,,,,,,LOW,09:30,,68.0,,LOW,L_ONLY,179.25,,,,,,
3,2021-11-12,,,,,,,,,,,,LOW,09:30,,29.5,,HIGH,H_ONLY,76.25,,,,,,
3,2021-11-17,,,,,,,,,,,,SAME_BAR,09:30,,14.5,,HIGH,H_ONLY,57.0,,,,,,
3,2021-11-18,,,,,,,,,,,,LOW,09:30,,18.0,,HIGH,H_ONLY,117.5,,,,,,
3,2021-11-19,,,,,,,,,,,,LOW,09:30,,39.25,,HIGH,H_ONLY,100.75,,,,,,
3,2021-11-22,,,,,,,,,,,,HIGH,09:30,,28.25,,LOW,L_ONLY,129.25,,,,,,
3,2021-11-23,,,,,,,,,,,,LOW,09:30,,56.0,,LOW,L_ONLY,182.0,,,,,,
3,2021-11-24,,,,,,,,,,,,LOW,09:30,,102.25,,HIGH,H_ONLY,155.5,,,,,,
3,2021-11-25,,,,,,,,,,,,HIGH,09:40,,28.75,,LOW,L_ONLY,38.75,,,,,,
3,2021-11-26,,,,,,,,,,,,HIGH,09:30,,70.0,,LOW,L_ONLY,191.5,,,,,,
3,2021-11-30,,,,,,,,,,,,HIGH,09:45,,88.0,,LOW,L_ONLY,137.25,,,,,,
3,2021-12-01,,,,,,,,,,,,LOW,09:30,,37.5,,HIGH,BOTH,107.0,,,,,,
3,2021-12-02,,,,,,,,,,,,SAME_BAR,09:30,,72.75,,LOW,BOTH,238.5,,,,,,
3,2021-12-06,,,,,,,,,,,,SAME_BAR,09:30,,87.0,,HIGH,H_ONLY,228.75,,,,,,
3,2021-12-08,,,,,,,,,,,,LOW,09:30,,30.0,,HIGH,H_ONLY,105.25,,,,,,
3,2021-12-09,,,,,,,,,,,,HIGH,09:30,,34.25,,LOW,L_ONLY,144.75,,,,,,
3,2021-12-10,,,,,,,,,,,,HIGH,09:30,,137.0,,LOW,BOTH,125.0,,,,,,
3,2021-12-15,,,,,,,,,,,,LOW,09:30,,79.0,,LOW,BOTH,120.5,,,,,,
3,2021-12-17,,,,,,,,,,,,HIGH,09:30,,52.5,,HIGH,H_ONLY,191.25,,,,,,
3,2021-12-20,,,,,,,,,,,,HIGH,09:30,,62.75,,LOW,BOTH,115.75,,,,,,
3,2021-12-21,,,,,,,,,,,,LOW,09:30,,48.25,,LOW,BOTH,184.5,,,,,,
3,2021-12-27,,,,,,,,,,,,SAME_BAR,09:30,,40.25,,HIGH,H_ONLY,162.25,,,,,,
3,2021-12-29,,,,,,,,,,,,HIGH,09:30,,43.75,,NONE,NEITHER,162.0,,,,,,
3,2021-12-30,,,,,,,,,,,,LOW,09:30,,42.5,,LOW,L_ONLY,118.25,,,,,,
3,2021-12-31,,,,,,,,,,,,HIGH,09:30,,33.5,,LOW,L_ONLY,110.0,,,,,,
3,2022-01-03,,,,,,,,,,,,HIGH,09:30,,62.5,,HIGH,H_ONLY,192.75,,,,,,
3,2022-01-05,,,,,,,,,,,,LOW,09:30,,41.5,,LOW,L_ONLY,144.25,,,,,,
